,Order Quantity,Unit Cost,Unit Price,Cost,Revenue
685,9.0,59.0,159.0,531.0,1245
686,6.0,59.0,159.0,354.0,830
687,4.0,59.0,159.0,236.0,553
688,2.0,59.0,159.0,118.0,315
689,2.0,59.0,159.0,118.0,315
690,8.0,59.0,159.0,472.0,1107
691,9.0,59.0,159.0,531.0,1245
692,5.0,59.0,159.0,295.0,692
693,4.0,59.0,159.0,236.0,553
694,7.0,59.0,159.0,413.0,968
695,9.0,59.0,159.0,531.0,1245
696,3.0,59.0,159.0,177.0,415
697,3.0,59.0,159.0,177.0,415
698,3.0,59.0,159.0,177.0,391
699,2.0,59.0,159.0,118.0,261
700,10.0,59.0,159.0,590.0,1558
701,10.0,59.0,159.0,590.0,1558
702,8.0,59.0,159.0,472.0,1247
703,9.0,59.0,159.0,531.0,1402
704,1.0,59.0,159.0,59.0,124
705,1.0,59.0,159.0,59.0,124
706,9.0,59.0,159.0,531.0,1402
707,11.0,59.0,159.0,649.0,1714
708,10.0,59.0,159.0,590.0,1558
709,9.0,59.0,159.0,531.0,1402
710,2.0,59.0,159.0,118.0,305
711,4.0,59.0,159.0,236.0,611
712,7.0,59.0,159.0,413.0,1068
713,8.0,59.0,159.0,472.0,1221
714,3.0,59.0,159.0,177.0,391
715,2.0,59.0,159.0,118.0,261
716,10.0,59.0,159.0,590.0,1479
717,11.0,59.0,159.0,649.0,1627
718,2.0,59.0,159.0,118.0,261
719,3.0,59.0,159.0,177.0,391
720,6.0,59.0,159.0,354.0,916
721,4.0,59.0,159.0,236.0,611
722,6.0,59.0,159.0,354.0,830
723,3.0,59.0,159.0,177.0,415
724,8.0,59.0,159.0,472.0,1005
725,7.0,59.0,159.0,413.0,879
726,2.0,59.0,159.0,118.0,267
727,1.0,59.0,159.0,59.0,134
728,10.0,59.0,159.0,590.0,1383
729,8.0,59.0,159.0,472.0,1107
730,10.0,59.0,159.0,590.0,1526
731,10.0,59.0,159.0,590.0,1526
732,5.0,59.0,159.0,295.0,787
733,4.0,59.0,159.0,236.0,630
734,5.0,59.0,159.0,295.0,692
735,7.0,59.0,159.0,413.0,968
736,3.0,59.0,159.0,177.0,377
737,4.0,59.0,159.0,236.0,502
738,7.0,59.0,159.0,413.0,968
739,6.0,59.0,159.0,354.0,830
740,10.0,59.0,159.0,590.0,1383
741,10.0,59.0,159.0,590.0,1383
742,8.0,59.0,159.0,472.0,1068
743,7.0,59.0,159.0,413.0,935
744,5.0,59.0,159.0,295.0,684
745,2.0,59.0,159.0,118.0,273
746,3.0,59.0,159.0,177.0,467
747,3.0,59.0,159.0,177.0,467
748,7.0,59.0,159.0,413.0,1091
749,5.0,59.0,159.0,295.0,779
750,1.0,59.0,159.0,59.0,153
751,1.0,59.0,159.0,59.0,153
752,5.0,59.0,159.0,295.0,787
753,6.0,59.0,159.0,354.0,944
754,1.0,59.0,159.0,59.0,124
755,2.0,59.0,159.0,118.0,248
756,1.0,59.0,159.0,59.0,124
757,1.0,59.0,159.0,59.0,124
758,2.0,59.0,159.0,118.0,315
759,1.0,59.0,159.0,59.0,157
760,1.0,59.0,159.0,59.0,134
761,1.0,59.0,159.0,59.0,134
762,4.0,59.0,159.0,236.0,623
763,1.0,59.0,159.0,59.0,156
764,10.0,59.0,159.0,590.0,1383
765,10.0,59.0,159.0,590.0,1383
766,8.0,59.0,159.0,472.0,1259
767,10.0,59.0,159.0,590.0,1574
768,6.0,59.0,159.0,354.0,744
769,4.0,59.0,159.0,236.0,496
770,5.0,59.0,159.0,295.0,763
771,4.0,59.0,159.0,236.0,611
772,6.0,59.0,159.0,354.0,830
773,5.0,59.0,159.0,295.0,692
774,5.0,59.0,159.0,295.0,692
775,3.0,59.0,159.0,177.0,415
776,10.0,59.0,159.0,590.0,1558
777,7.0,59.0,159.0,413.0,1091
778,9.0,59.0,159.0,531.0,1374
779,6.0,59.0,159.0,354.0,916
780,3.0,59.0,159.0,177.0,458
781,2.0,59.0,159.0,118.0,305
782,1.0,59.0,159.0,59.0,157
783,3.0,59.0,159.0,177.0,472
784,7.0,59.0,159.0,413.0,879
785,6.0,59.0,159.0,354.0,754
786,5.0,59.0,159.0,295.0,652
787,4.0,59.0,159.0,236.0,522
788,3.0,59.0,159.0,177.0,467
789,3.0,59.0,159.0,177.0,467
790,10.0,59.0,159.0,590.0,1256
791,10.0,59.0,159.0,590.0,1256
792,7.0,59.0,159.0,413.0,1102
793,7.0,59.0,159.0,413.0,1102
794,6.0,59.0,159.0,354.0,935
795,6.0,59.0,159.0,354.0,935
796,1.0,59.0,159.0,59.0,156
797,1.0,59.0,159.0,59.0,156
798,3.0,59.0,159.0,177.0,372
799,1.0,59.0,159.0,59.0,124
800,7.0,59.0,159.0,413.0,868
801,6.0,59.0,159.0,354.0,744
802,7.0,59.0,159.0,413.0,868
803,4.0,59.0,159.0,236.0,496
804,6.0,59.0,159.0,354.0,820
805,8.0,59.0,159.0,472.0,1094
806,5.0,59.0,159.0,295.0,787
807,7.0,59.0,159.0,413.0,1102
808,10.0,59.0,159.0,590.0,1558
809,11.0,59.0,159.0,649.0,1714
810,3.0,59.0,159.0,177.0,391
811,1.0,59.0,159.0,59.0,130
812,5.0,59.0,159.0,295.0,763
813,5.0,59.0,159.0,295.0,763
814,4.0,59.0,159.0,236.0,611
815,4.0,59.0,159.0,236.0,611
816,2.0,59.0,159.0,118.0,296
817,1.0,59.0,159.0,59.0,148
818,5.0,59.0,159.0,295.0,763
819,4.0,59.0,159.0,236.0,611
820,9.0,59.0,159.0,531.0,1159
821,11.0,59.0,159.0,649.0,1417
822,6.0,59.0,159.0,354.0,801
823,6.0,59.0,159.0,354.0,801
824,8.0,59.0,159.0,472.0,1068
825,6.0,59.0,159.0,354.0,801
826,7.0,59.0,159.0,413.0,968
827,9.0,59.0,159.0,531.0,1245
828,8.0,59.0,159.0,472.0,1107
829,8.0,59.0,159.0,472.0,1107
830,9.0,59.0,159.0,531.0,1116
831,6.0,59.0,159.0,354.0,744
832,2.0,59.0,159.0,118.0,277
833,4.0,59.0,159.0,236.0,553
834,10.0,59.0,159.0,590.0,1383
835,9.0,59.0,159.0,531.0,1245
836,8.0,59.0,159.0,472.0,1068
837,8.0,59.0,159.0,472.0,1068
838,1.0,59.0,159.0,59.0,134
839,3.0,59.0,159.0,177.0,401
840,6.0,59.0,159.0,354.0,849
841,6.0,59.0,159.0,354.0,849
842,6.0,59.0,159.0,354.0,887
843,5.0,59.0,159.0,295.0,739
844,6.0,59.0,159.0,354.0,916
845,4.0,59.0,159.0,236.0,611
846,7.0,59.0,159.0,413.0,1068
847,5.0,59.0,159.0,295.0,763
848,2.0,59.0,159.0,118.0,261
849,1.0,59.0,159.0,59.0,130
850,3.0,59.0,159.0,177.0,391
851,3.0,59.0,159.0,177.0,391
852,6.0,59.0,159.0,354.0,830
853,5.0,59.0,159.0,295.0,692
854,10.0,59.0,159.0,590.0,1479
855,7.0,59.0,159.0,413.0,1035
856,1.0,59.0,159.0,59.0,138
857,3.0,59.0,159.0,177.0,415
858,10.0,59.0,159.0,590.0,1383
859,7.0,59.0,159.0,413.0,968
860,10.0,59.0,159.0,590.0,1558
861,10.0,59.0,159.0,590.0,1558
862,10.0,59.0,159.0,590.0,1574
863,10.0,59.0,159.0,590.0,1574
864,4.0,59.0,159.0,236.0,630
865,3.0,59.0,159.0,177.0,472
866,6.0,59.0,159.0,354.0,782
867,7.0,59.0,159.0,413.0,913
868,3.0,59.0,159.0,177.0,401
869,1.0,59.0,159.0,59.0,134
870,7.0,59.0,159.0,413.0,868
871,5.0,59.0,159.0,295.0,620
872,6.0,59.0,159.0,354.0,944
873,8.0,59.0,159.0,472.0,1259
874,6.0,59.0,159.0,354.0,754
875,8.0,59.0,159.0,472.0,1005
876,8.0,59.0,159.0,472.0,1247
877,5.0,59.0,159.0,295.0,779
878,4.0,59.0,159.0,236.0,623
879,1.0,59.0,159.0,59.0,156
880,3.0,59.0,159.0,177.0,458
881,3.0,59.0,159.0,177.0,458
882,2.0,59.0,159.0,118.0,305
883,1.0,59.0,159.0,59.0,153
884,8.0,59.0,159.0,472.0,1221
885,10.0,59.0,159.0,590.0,1526
886,5.0,59.0,159.0,295.0,692
887,3.0,59.0,159.0,177.0,415
888,1.0,59.0,159.0,59.0,130
889,1.0,59.0,159.0,59.0,130
890,7.0,59.0,159.0,413.0,846
891,5.0,59.0,159.0,295.0,604
892,6.0,59.0,159.0,354.0,782
893,3.0,59.0,159.0,177.0,391
894,6.0,59.0,159.0,354.0,916
895,8.0,59.0,159.0,472.0,1221
896,7.0,59.0,159.0,413.0,1102
897,9.0,59.0,159.0,531.0,1417
898,10.0,59.0,159.0,590.0,1256
899,12.0,59.0,159.0,708.0,1507
900,2.0,59.0,159.0,118.0,305
901,2.0,59.0,159.0,118.0,305
902,6.0,59.0,159.0,354.0,801
903,8.0,59.0,159.0,472.0,1068
904,1.0,59.0,159.0,59.0,157
905,1.0,59.0,159.0,59.0,157
906,7.0,59.0,159.0,413.0,1091
907,8.0,59.0,159.0,472.0,1247
908,7.0,59.0,159.0,413.0,935
909,9.0,59.0,159.0,531.0,1202
910,8.0,59.0,159.0,472.0,1247
911,8.0,59.0,159.0,472.0,1247
912,2.0,59.0,159.0,118.0,312
913,1.0,59.0,159.0,59.0,156
914,6.0,59.0,159.0,354.0,849
915,5.0,59.0,159.0,295.0,708
916,8.0,59.0,159.0,472.0,1107
917,8.0,59.0,159.0,472.0,1107
918,8.0,59.0,159.0,472.0,1043
919,10.0,59.0,159.0,590.0,1304
920,9.0,59.0,159.0,531.0,1245
921,11.0,59.0,159.0,649.0,1522
922,3.0,59.0,159.0,177.0,410
923,1.0,59.0,159.0,59.0,137
924,3.0,59.0,159.0,177.0,372
925,5.0,59.0,159.0,295.0,620
926,4.0,59.0,159.0,236.0,496
927,1.0,59.0,159.0,59.0,124
928,3.0,59.0,159.0,177.0,372
929,1.0,59.0,159.0,59.0,124
930,8.0,59.0,159.0,472.0,1247
931,9.0,59.0,159.0,531.0,1402
932,3.0,59.0,159.0,177.0,467
933,3.0,59.0,159.0,177.0,467
934,3.0,59.0,159.0,177.0,401
935,3.0,59.0,159.0,177.0,401
936,8.0,59.0,159.0,472.0,1107
937,9.0,59.0,159.0,531.0,1245
938,3.0,59.0,159.0,177.0,415
939,1.0,59.0,159.0,59.0,138
940,5.0,59.0,159.0,295.0,652
941,3.0,59.0,159.0,177.0,391
942,6.0,59.0,159.0,354.0,744
943,5.0,59.0,159.0,295.0,620
944,2.0,59.0,159.0,118.0,248
945,1.0,59.0,159.0,59.0,124
946,7.0,59.0,159.0,413.0,935
947,4.0,59.0,159.0,236.0,534
948,1.0,59.0,159.0,59.0,124
949,3.0,59.0,159.0,177.0,372
950,8.0,59.0,159.0,472.0,992
951,6.0,59.0,159.0,354.0,744
952,7.0,59.0,159.0,413.0,1091
953,4.0,59.0,159.0,236.0,623
954,3.0,59.0,159.0,177.0,467
955,2.0,59.0,159.0,118.0,312
956,8.0,59.0,159.0,472.0,1043
957,9.0,59.0,159.0,531.0,1173
958,3.0,59.0,159.0,177.0,467
959,3.0,59.0,159.0,177.0,467
960,1.0,59.0,159.0,59.0,124
961,1.0,59.0,159.0,59.0,124
962,6.0,59.0,159.0,354.0,935
963,5.0,59.0,159.0,295.0,779
964,4.0,59.0,159.0,236.0,623
965,6.0,59.0,159.0,354.0,935
966,1.0,59.0,159.0,59.0,153
967,1.0,59.0,159.0,59.0,153
968,9.0,59.0,159.0,531.0,1374
969,6.0,59.0,159.0,354.0,916
970,5.0,59.0,159.0,295.0,620
971,5.0,59.0,159.0,295.0,620
972,6.0,59.0,159.0,354.0,820
973,4.0,59.0,159.0,236.0,547
974,8.0,59.0,159.0,472.0,992
975,10.0,59.0,159.0,590.0,1240
976,5.0,59.0,159.0,295.0,779
977,3.0,59.0,159.0,177.0,467
978,7.0,59.0,159.0,413.0,879
979,5.0,59.0,159.0,295.0,628
980,3.0,59.0,159.0,177.0,415
981,5.0,59.0,159.0,295.0,692
982,1.0,59.0,159.0,59.0,153
983,1.0,59.0,159.0,59.0,153
984,9.0,59.0,159.0,531.0,1245
985,6.0,59.0,159.0,354.0,830
986,7.0,59.0,159.0,413.0,1091
987,4.0,59.0,159.0,236.0,623
988,2.0,59.0,159.0,118.0,248
989,3.0,59.0,159.0,177.0,372
990,6.0,59.0,159.0,354.0,830
991,8.0,59.0,159.0,472.0,1107
992,7.0,59.0,159.0,413.0,1068
993,5.0,59.0,159.0,295.0,763
994,3.0,59.0,159.0,177.0,391
995,3.0,59.0,159.0,177.0,391
996,9.0,59.0,159.0,531.0,1245
997,7.0,59.0,159.0,413.0,968
998,5.0,59.0,159.0,295.0,739
999,2.0,59.0,159.0,118.0,296
1000,4.0,59.0,159.0,236.0,623
1001,1.0,59.0,159.0,59.0,156
1002,3.0,59.0,159.0,177.0,415
1003,4.0,59.0,159.0,236.0,553
1004,2.0,59.0,159.0,118.0,315
1005,1.0,59.0,159.0,59.0,157
1006,6.0,59.0,159.0,354.0,935
1007,6.0,59.0,159.0,354.0,935
1008,3.0,59.0,159.0,177.0,415
1009,2.0,59.0,159.0,118.0,277
1010,1.0,59.0,159.0,59.0,126
1011,1.0,59.0,159.0,59.0,126
1012,2.0,59.0,159.0,118.0,248
1013,3.0,59.0,159.0,177.0,372
1014,7.0,59.0,159.0,413.0,913
1015,8.0,59.0,159.0,472.0,1043
1016,2.0,59.0,159.0,118.0,305
1017,1.0,59.0,159.0,59.0,153
1018,10.0,59.0,159.0,590.0,1383
1019,9.0,59.0,159.0,531.0,1245
1020,9.0,59.0,159.0,531.0,1245
1021,9.0,59.0,159.0,531.0,1245
1022,6.0,59.0,159.0,354.0,830
1023,9.0,59.0,159.0,531.0,1245
1024,7.0,59.0,159.0,413.0,968
1025,4.0,59.0,159.0,236.0,553
1026,7.0,59.0,159.0,413.0,868
1027,9.0,59.0,159.0,531.0,1116
1028,2.0,59.0,159.0,118.0,312
1029,4.0,59.0,159.0,236.0,623
1030,9.0,59.0,159.0,531.0,1116
1031,10.0,59.0,159.0,590.0,1240
1032,5.0,59.0,159.0,295.0,779
1033,3.0,59.0,159.0,177.0,467
1034,9.0,59.0,159.0,531.0,1402
1035,7.0,59.0,159.0,413.0,1091
1036,4.0,59.0,159.0,236.0,623
1037,1.0,59.0,159.0,59.0,156
1038,1.0,59.0,159.0,59.0,156
1039,1.0,59.0,159.0,59.0,156
1040,7.0,59.0,159.0,413.0,968
1041,7.0,59.0,159.0,413.0,968
1042,9.0,59.0,159.0,531.0,1374
1043,9.0,59.0,159.0,531.0,1374
1044,7.0,59.0,159.0,413.0,1035
1045,4.0,59.0,159.0,236.0,591
1046,9.0,59.0,159.0,531.0,1245
1047,11.0,59.0,159.0,649.0,1522
1048,3.0,4.0,10.0,12.0,24
1049,15.0,4.0,10.0,60.0,119
1050,3.0,4.0,10.0,12.0,24
1051,13.0,4.0,10.0,52.0,103
1052,8.0,4.0,10.0,32.0,63
1053,14.0,4.0,10.0,56.0,111
1054,8.0,4.0,10.0,32.0,63
1055,11.0,4.0,10.0,44.0,87
1056,20.0,2.0,5.0,40.0,87
1057,17.0,2.0,5.0,34.0,74
1058,30.0,2.0,5.0,60.0,131
1059,10.0,2.0,5.0,20.0,44
1060,28.0,2.0,5.0,56.0,122
1061,12.0,2.0,5.0,24.0,52
1062,20.0,2.0,5.0,40.0,87
1063,27.0,2.0,5.0,54.0,117
1064,20.0,2.0,5.0,40.0,87
1065,24.0,2.0,5.0,48.0,104
1066,25.0,2.0,5.0,50.0,109
1067,15.0,2.0,5.0,30.0,65
1068,24.0,2.0,5.0,48.0,104
1069,14.0,2.0,5.0,28.0,61
1070,27.0,2.0,5.0,54.0,117
1071,6.0,2.0,5.0,12.0,26
1072,29.0,2.0,5.0,58.0,126
1073,4.0,2.0,5.0,8.0,17
1074,4.0,3.0,9.0,12.0,28
1075,22.0,3.0,9.0,66.0,156
1076,6.0,3.0,9.0,18.0,43
1077,19.0,3.0,9.0,57.0,135
1078,24.0,2.0,5.0,48.0,95
1079,25.0,2.0,5.0,50.0,99
1080,29.0,2.0,5.0,58.0,115
1081,9.0,2.0,5.0,18.0,36
1082,30.0,2.0,5.0,60.0,119
1083,10.0,2.0,5.0,20.0,40
1084,10.0,2.0,5.0,20.0,42
1085,18.0,2.0,5.0,36.0,76
1086,7.0,2.0,5.0,14.0,29
1087,19.0,2.0,5.0,38.0,80
1088,8.0,4.0,10.0,32.0,63
1089,3.0,4.0,10.0,12.0,24
1090,5.0,4.0,10.0,20.0,40
1091,5.0,4.0,10.0,20.0,40
1092,2.0,4.0,10.0,8.0,16
1093,2.0,4.0,10.0,8.0,16
1094,1.0,4.0,10.0,4.0,8
1095,1.0,4.0,10.0,4.0,8
1096,10.0,4.0,10.0,40.0,79
1097,13.0,4.0,10.0,52.0,103
1098,12.0,4.0,10.0,48.0,95
1099,14.0,4.0,10.0,56.0,111
1100,22.0,4.0,10.0,88.0,174
1101,29.0,4.0,10.0,116.0,229
1102,22.0,4.0,10.0,88.0,174
1103,26.0,4.0,10.0,104.0,205
1104,18.0,3.0,9.0,54.0,133
1105,23.0,3.0,9.0,69.0,170
1106,20.0,3.0,9.0,60.0,148
1107,25.0,3.0,9.0,75.0,185
1108,30.0,3.0,9.0,90.0,221
1109,31.0,3.0,9.0,93.0,229
1110,9.0,2.0,5.0,18.0,36
1111,7.0,2.0,5.0,14.0,28
1112,26.0,2.0,5.0,52.0,103
1113,24.0,2.0,5.0,48.0,95
1114,13.0,3.0,9.0,39.0,96
1115,19.0,3.0,9.0,57.0,140
1116,10.0,3.0,9.0,30.0,74
1117,21.0,3.0,9.0,63.0,155
1118,6.0,3.0,9.0,18.0,44
1119,1.0,3.0,9.0,3.0,7
1120,8.0,3.0,9.0,24.0,59
1121,2.0,3.0,9.0,6.0,15
1122,26.0,2.0,5.0,52.0,107
1123,19.0,2.0,5.0,38.0,78
1124,26.0,2.0,5.0,52.0,107
1125,16.0,2.0,5.0,32.0,66
1126,24.0,2.0,5.0,48.0,98
1127,8.0,2.0,5.0,16.0,33
1128,26.0,2.0,5.0,52.0,107
1129,5.0,2.0,5.0,10.0,21
1130,18.0,4.0,10.0,72.0,142
1131,20.0,4.0,10.0,80.0,158
1132,18.0,4.0,10.0,72.0,142
1133,20.0,4.0,10.0,80.0,158
1134,30.0,4.0,10.0,120.0,237
1135,28.0,4.0,10.0,112.0,221
1136,15.0,4.0,10.0,60.0,119
1137,23.0,4.0,10.0,92.0,182
1138,14.0,4.0,10.0,56.0,111
1139,23.0,4.0,10.0,92.0,182
1140,3.0,2.0,5.0,6.0,12
1141,16.0,2.0,5.0,32.0,63
1142,1.0,2.0,5.0,2.0,4
1143,16.0,2.0,5.0,32.0,63
1144,27.0,2.0,5.0,54.0,107
1145,11.0,2.0,5.0,22.0,43
1146,24.0,2.0,5.0,48.0,95
1147,11.0,2.0,5.0,22.0,43
1148,16.0,2.0,5.0,32.0,63
1149,18.0,2.0,5.0,36.0,71
1150,13.0,2.0,5.0,26.0,51
1151,25.0,2.0,5.0,50.0,98
1152,15.0,2.0,5.0,30.0,59
1153,24.0,2.0,5.0,48.0,94
1154,10.0,2.0,5.0,20.0,39
1155,11.0,2.0,5.0,22.0,43
1156,21.0,2.0,5.0,42.0,82
1157,4.0,2.0,5.0,8.0,16
1158,19.0,2.0,5.0,38.0,74
1159,1.0,2.0,5.0,2.0,4
1160,24.0,2.0,5.0,48.0,94
1161,25.0,2.0,5.0,50.0,98
1162,17.0,2.0,5.0,34.0,66
1163,19.0,2.0,5.0,38.0,74
1164,21.0,2.0,5.0,42.0,82
1165,22.0,2.0,5.0,44.0,86
1166,23.0,2.0,5.0,46.0,99
1167,3.0,2.0,5.0,6.0,13
1168,22.0,2.0,5.0,44.0,95
1169,5.0,2.0,5.0,10.0,22
1170,8.0,3.0,9.0,24.0,55
1171,9.0,3.0,9.0,27.0,62
1172,23.0,3.0,9.0,69.0,157
1173,28.0,3.0,9.0,84.0,192
1174,24.0,3.0,9.0,72.0,164
1175,25.0,3.0,9.0,75.0,171
1176,4.0,3.0,9.0,12.0,27
1177,10.0,3.0,9.0,30.0,68
1178,4.0,3.0,9.0,12.0,27
1179,11.0,3.0,9.0,33.0,75
1180,5.0,3.0,9.0,15.0,42
1181,28.0,3.0,9.0,84.0,234
1182,6.0,3.0,9.0,18.0,50
1183,28.0,3.0,9.0,84.0,234
1184,6.0,3.0,9.0,18.0,50
1185,6.0,3.0,9.0,18.0,50
1186,16.0,2.0,5.0,32.0,66
1187,25.0,2.0,5.0,50.0,103
1188,17.0,2.0,5.0,34.0,70
1189,25.0,2.0,5.0,50.0,103
1190,15.0,2.0,5.0,30.0,62
1191,14.0,2.0,5.0,28.0,57
1192,14.0,2.0,5.0,28.0,57
1193,14.0,2.0,5.0,28.0,57
1194,9.0,2.0,5.0,18.0,37
1195,1.0,2.0,5.0,2.0,4
1196,10.0,2.0,5.0,20.0,41
1197,3.0,2.0,5.0,6.0,12
1198,21.0,2.0,5.0,42.0,86
1199,11.0,2.0,5.0,22.0,45
1200,23.0,2.0,5.0,46.0,94
1201,13.0,2.0,5.0,26.0,53
1202,27.0,4.0,10.0,108.0,267
1203,27.0,4.0,10.0,108.0,267
1204,27.0,4.0,10.0,108.0,267
1205,24.0,4.0,10.0,96.0,238
1206,18.0,4.0,10.0,72.0,178
1207,20.0,4.0,10.0,80.0,198
1208,23.0,4.0,10.0,92.0,228
1209,6.0,4.0,10.0,24.0,59
1210,24.0,4.0,10.0,96.0,238
1211,3.0,4.0,10.0,12.0,30
1212,20.0,4.0,10.0,80.0,198
1213,20.0,4.0,10.0,80.0,198
1214,20.0,4.0,10.0,80.0,198
1215,18.0,4.0,10.0,72.0,178
1216,21.0,2.0,5.0,42.0,82
1217,15.0,2.0,5.0,30.0,59
1218,23.0,2.0,5.0,46.0,90
1219,14.0,2.0,5.0,28.0,55
1220,3.0,2.0,5.0,6.0,12
1221,28.0,2.0,5.0,56.0,109
1222,5.0,2.0,5.0,10.0,20
1223,25.0,2.0,5.0,50.0,98
1224,30.0,2.0,5.0,60.0,149
1225,29.0,2.0,5.0,58.0,144
1226,21.0,2.0,5.0,42.0,104
1227,19.0,2.0,5.0,38.0,94
1228,16.0,2.0,5.0,32.0,79
1229,2.0,2.0,5.0,4.0,10
1230,13.0,2.0,5.0,26.0,64
1231,1.0,2.0,5.0,2.0,5
1232,16.0,2.0,5.0,32.0,79
1233,1.0,2.0,5.0,2.0,5
1234,15.0,2.0,5.0,30.0,74
1235,3.0,2.0,5.0,6.0,15
1236,7.0,2.0,5.0,14.0,35
1237,9.0,2.0,5.0,18.0,45
1238,18.0,2.0,5.0,36.0,89
1239,5.0,2.0,5.0,10.0,25
1240,20.0,2.0,5.0,40.0,99
1241,5.0,2.0,5.0,10.0,25
1242,19.0,2.0,5.0,38.0,94
1243,14.0,2.0,5.0,28.0,69
1244,21.0,2.0,5.0,42.0,104
1245,14.0,2.0,5.0,28.0,69
1246,11.0,2.0,5.0,22.0,54
1247,22.0,2.0,5.0,44.0,109
1248,9.0,2.0,5.0,18.0,45
1249,21.0,2.0,5.0,42.0,104
1250,11.0,2.0,5.0,22.0,45
1251,12.0,2.0,5.0,24.0,49
1252,8.0,2.0,5.0,16.0,33
1253,12.0,2.0,5.0,24.0,49
1254,4.0,2.0,5.0,8.0,16
1255,14.0,2.0,5.0,28.0,57
1256,4.0,2.0,5.0,8.0,16
1257,12.0,2.0,5.0,24.0,49
1258,3.0,3.0,9.0,9.0,23
1259,7.0,3.0,9.0,21.0,55
1260,4.0,3.0,9.0,12.0,31
1261,7.0,3.0,9.0,21.0,55
1262,13.0,2.0,5.0,26.0,53
1263,29.0,2.0,5.0,58.0,119
1264,11.0,2.0,5.0,22.0,45
1265,27.0,2.0,5.0,54.0,111
1266,26.0,2.0,5.0,52.0,111
1267,4.0,2.0,5.0,8.0,17
1268,28.0,2.0,5.0,56.0,119
1269,2.0,2.0,5.0,4.0,9
1270,15.0,2.0,5.0,30.0,64
1271,16.0,2.0,5.0,32.0,68
1272,13.0,2.0,5.0,26.0,55
1273,14.0,2.0,5.0,28.0,60
1274,18.0,3.0,9.0,54.0,151
1275,3.0,3.0,9.0,9.0,25
1276,16.0,3.0,9.0,48.0,134
1277,3.0,3.0,9.0,9.0,25
1278,9.0,2.0,5.0,18.0,37
1279,28.0,2.0,5.0,56.0,115
1280,7.0,2.0,5.0,14.0,29
1281,30.0,2.0,5.0,60.0,123
1282,18.0,4.0,10.0,72.0,178
1283,25.0,4.0,10.0,100.0,248
1284,17.0,4.0,10.0,68.0,168
1285,22.0,4.0,10.0,88.0,218
1286,4.0,3.0,9.0,12.0,35
1287,6.0,3.0,9.0,18.0,52
1288,7.0,3.0,9.0,21.0,60
1289,11.0,3.0,9.0,33.0,95
1290,9.0,3.0,9.0,27.0,78
1291,13.0,3.0,9.0,39.0,112
1292,13.0,3.0,9.0,39.0,112
1293,10.0,3.0,9.0,30.0,86
1294,11.0,3.0,9.0,33.0,95
1295,10.0,3.0,9.0,30.0,86
1296,21.0,3.0,9.0,63.0,181
1297,5.0,3.0,9.0,15.0,43
1298,22.0,3.0,9.0,66.0,190
1299,3.0,3.0,9.0,9.0,26
1300,29.0,3.0,9.0,87.0,251
1301,22.0,3.0,9.0,66.0,190
1302,27.0,3.0,9.0,81.0,233
1303,20.0,3.0,9.0,60.0,173
1304,10.0,3.0,9.0,30.0,86
1305,29.0,3.0,9.0,87.0,251
1306,12.0,3.0,9.0,36.0,104
1307,27.0,3.0,9.0,81.0,233
1308,25.0,2.0,5.0,50.0,103
1309,13.0,2.0,5.0,26.0,53
1310,22.0,2.0,5.0,44.0,90
1311,11.0,2.0,5.0,22.0,45
1312,25.0,3.0,9.0,75.0,189
1313,29.0,3.0,9.0,87.0,219
1314,24.0,3.0,9.0,72.0,181
1315,27.0,3.0,9.0,81.0,204
1316,27.0,3.0,9.0,81.0,204
1317,13.0,3.0,9.0,39.0,98
1318,28.0,3.0,9.0,84.0,212
1319,10.0,3.0,9.0,30.0,76
1320,27.0,3.0,9.0,81.0,204
1321,28.0,3.0,9.0,84.0,212
1322,25.0,3.0,9.0,75.0,189
1323,30.0,3.0,9.0,90.0,227
1324,22.0,3.0,9.0,66.0,166
1325,19.0,3.0,9.0,57.0,144
1326,8.0,3.0,9.0,24.0,67
1327,19.0,3.0,9.0,57.0,159
1328,9.0,3.0,9.0,27.0,75
1329,19.0,3.0,9.0,57.0,159
1330,25.0,2.0,5.0,50.0,110
1331,27.0,2.0,5.0,54.0,119
1332,4.0,4.0,10.0,16.0,33
1333,2.0,4.0,10.0,8.0,16
1334,6.0,4.0,10.0,24.0,49
1335,1.0,4.0,10.0,4.0,8
1336,22.0,4.0,10.0,88.0,180
1337,24.0,4.0,10.0,96.0,197
1338,24.0,4.0,10.0,96.0,197
1339,22.0,4.0,10.0,88.0,180
1340,15.0,2.0,5.0,30.0,62
1341,9.0,2.0,5.0,18.0,37
1342,12.0,2.0,5.0,24.0,49
1343,11.0,2.0,5.0,22.0,45
1344,18.0,3.0,9.0,54.0,156
1345,2.0,3.0,9.0,6.0,17
1346,15.0,3.0,9.0,45.0,130
1347,3.0,3.0,9.0,9.0,26
1348,21.0,3.0,9.0,63.0,181
1349,11.0,3.0,9.0,33.0,95
1350,20.0,3.0,9.0,60.0,173
1351,9.0,3.0,9.0,27.0,78
1352,12.0,3.0,9.0,36.0,106
1353,30.0,3.0,9.0,90.0,265
1354,10.0,3.0,9.0,30.0,88
1355,27.0,3.0,9.0,81.0,238
1356,2.0,3.0,9.0,6.0,18
1357,4.0,3.0,9.0,12.0,36
1358,1.0,3.0,9.0,3.0,9
